"year","cents_per_kwh","sector_abbr","nerc_region_ID","nerc_region_abbr","nerc_region_desc","fuel_type","scenario"
2050,"12.200377","ind","5-1","TRE","Texas Reliability Entity","electricity","High Uptake of Inflation Reduction Act"
2050,"16.371363","com","5-1","TRE","Texas Reliability Entity","electricity","High Oil Price"
2050,"20.754452","res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case"
2050,"19.825636","res","5-1","TRE","Texas Reliability Entity","electricity","High Economic Growth"
2050,"11.539627","ind","5-1","TRE","Texas Reliability Entity","electricity","Low Oil Price"
2050,"13.214032","ind","5-1","TRE","Texas Reliability Entity","electricity","Low Uptake of Inflation Reduction Act"
2050,"17.636633","com","5-1","TRE","Texas Reliability Entity","electricity","No Inflation Reduction Act"
2050,"29.369131","res","5-1","TRE","Texas Reliability Entity","electricity","Low Economic Growth"
2050,"15.084511","com","5-1","TRE","Texas Reliability Entity","electricity","Low Oil Price"
2050,"12.2123","ind","5-1","TRE","Texas Reliability Entity","electricity","Reference case"
2050,"11.708219","ind","5-1","TRE","Texas Reliability Entity","electricity","High Economic Growth"
2050,"15.629418","com","5-1","TRE","Texas Reliability Entity","electricity","High Uptake of Inflation Reduction Act"
2050,"21.704584","res","5-1","TRE","Texas Reliability Entity","electricity","High Oil Price"
2050,"11.78148","ind","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case"
2050,"22.293859","res","5-1","TRE","Texas Reliability Entity","electricity","No Inflation Reduction Act"
2050,"15.470591","com","5-1","TRE","Texas Reliability Entity","electricity","Reference case"
2050,"17.715328","com","5-1","TRE","Texas Reliability Entity","electricity","Low Uptake of Inflation Reduction Act"
2050,"19.559963","res","5-1","TRE","Texas Reliability Entity","electricity","Low Oil Price"
2050,"17.629841","ind","5-1","TRE","Texas Reliability Entity","electricity","Low Economic Growth"
2050,"15.927893","com","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case"
2050,"20.495789","res","5-1","TRE","Texas Reliability Entity","electricity","High Uptake of Inflation Reduction Act"
2050,"14.781797","com","5-1","TRE","Texas Reliability Entity","electricity","High Economic Growth"
2050,"12.778246","ind","5-1","TRE","Texas Reliability Entity","electricity","High Oil Price"
2050,"13.169732","ind","5-1","TRE","Texas Reliability Entity","electricity","No Inflation Reduction Act"
2050,"22.509621","com","5-1","TRE","Texas Reliability Entity","electricity","Low Economic Growth"
2050,"20.330242","res","5-1","TRE","Texas Reliability Entity","electricity","Reference case"
2050,"22.473522","res","5-1","TRE","Texas Reliability Entity","electricity","Low Uptake of Inflation Reduction Act"
2049,"11.763579","ind","5-1","TRE","Texas Reliability Entity","electricity","High Uptake of Inflation Reduction Act"
